timestamp(s),base_x,base_y,base_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,RL_x,RL_y,RL_z,RR_x,RR_y,RR_z,FL_contact,FR_contact,RL_contact,RR_contact
12.1464,5.8649,-0.2305,0.2944,6.08,-0.1598,0.0236,5.954,-0.4105,0.0229,5.5485,-0.0886,0.0227,5.6338,-0.3006,0.0376,1,1,1,0
12.1657,5.8751,-0.231,0.295,6.0809,-0.1599,0.0236,5.9549,-0.4105,0.0228,5.5495,-0.0887,0.0226,5.6439,-0.2963,0.0312,1,1,1,0
12.1845,5.8854,-0.2316,0.2955,6.0818,-0.16,0.0236,5.9558,-0.4106,0.0228,5.5505,-0.0888,0.0225,5.654,-0.2923,0.0244,1,1,1,0
12.2034,5.8956,-0.2324,0.2958,6.0826,-0.1601,0.0235,5.9567,-0.4107,0.0227,5.5515,-0.0889,0.0224,5.6563,-0.292,0.0233,1,1,1,1
12.2228,5.9057,-0.2333,0.2962,6.0835,-0.1602,0.0235,5.9576,-0.4107,0.0226,5.5524,-0.089,0.0223,5.6572,-0.292,0.0232,1,1,1,1
12.2453,5.9157,-0.234,0.2965,6.0843,-0.1603,0.0234,5.9585,-0.4107,0.0225,5.5534,-0.0891,0.0223,5.6582,-0.292,0.0232,1,1,1,1
12.2645,5.9253,-0.2344,0.2965,6.0852,-0.1603,0.0234,5.9594,-0.4107,0.0225,5.5665,-0.0839,0.0261,5.6591,-0.292,0.0231,1,1,0,1
12.2837,5.9347,-0.2347,0.2962,6.086,-0.1604,0.0233,5.9727,-0.4198,0.0224,5.5896,-0.0724,0.0354,5.6599,-0.292,0.0231,1,1,0,1
12.3043,5.9439,-0.2351,0.2956,6.0867,-0.1604,0.0233,6.0247,-0.4397,0.0234,5.6152,-0.0591,0.0492,5.6607,-0.292,0.023,1,0,0,1
12.3212,5.9531,-0.2357,0.295,6.0875,-0.1605,0.0232,6.1035,-0.456,0.0299,5.6423,-0.0492,0.0635,5.6616,-0.2921,0.023,1,0,0,1
12.3418,5.9625,-0.2366,0.2943,6.0883,-0.1606,0.0232,6.1822,-0.4592,0.0421,5.6719,-0.0438,0.0745,5.6624,-0.2921,0.0229,1,0,0,1
12.3641,5.9722,-0.2379,0.2936,6.0892,-0.1607,0.0231,6.2471,-0.4529,0.0516,5.7056,-0.0417,0.0824,5.6633,-0.2922,0.0228,1,0,0,1
12.3842,5.9822,-0.2396,0.2927,6.0901,-0.1609,0.0231,6.2968,-0.4443,0.0495,5.7423,-0.0431,0.089,5.6642,-0.2924,0.0228,1,0,0,1
12.4039,5.9926,-0.2418,0.2914,6.091,-0.1611,0.023,6.3336,-0.4366,0.0341,5.7778,-0.048,0.0939,5.6651,-0.2926,0.0227,1,0,0,1
12.424,6.0032,-0.2443,0.2895,6.0919,-0.1613,0.0229,6.3489,-0.4344,0.0239,5.8076,-0.0543,0.0948,5.6661,-0.2928,0.0226,1,1,0,1
12.4433,6.0135,-0.2465,0.2882,6.0928,-0.1614,0.0228,6.3488,-0.4344,0.0238,5.8294,-0.0607,0.0886,5.667,-0.2929,0.0225,1,1,0,1
12.4635,6.0232,-0.2479,0.2879,6.0937,-0.1616,0.0228,6.349,-0.4345,0.0238,5.8463,-0.0665,0.0808,5.6679,-0.293,0.0224,1,1,0,1
12.4836,6.0325,-0.2486,0.288,6.0946,-0.1617,0.0227,6.3493,-0.4345,0.0239,5.8607,-0.0707,0.0747,5.6687,-0.2931,0.0224,1,1,0,1
12.5035,6.0417,-0.249,0.2884,6.0955,-0.1618,0.0226,6.3497,-0.4346,0.0239,5.8737,-0.0739,0.0706,5.6695,-0.2931,0.0223,1,1,0,1
12.5242,6.0508,-0.249,0.289,6.0964,-0.1618,0.0225,6.3502,-0.4346,0.0238,5.886,-0.0771,0.0671,5.6703,-0.2931,0.0222,1,1,0,1
12.5427,6.06,-0.2489,0.2897,6.0973,-0.1619,0.0225,6.3508,-0.4346,0.0238,5.8981,-0.081,0.0632,5.6711,-0.2931,0.0222,1,1,0,1
12.5619,6.0694,-0.2487,0.2904,6.0982,-0.162,0.0224,6.3514,-0.4346,0.0238,5.9105,-0.0859,0.0576,5.672,-0.293,0.0221,1,1,0,1
12.584,6.079,-0.2485,0.2909,6.0992,-0.162,0.0223,6.352,-0.4347,0.0238,5.9235,-0.0922,0.0494,5.6728,-0.293,0.022,1,1,0,1
12.6023,6.0888,-0.2483,0.2913,6.1002,-0.1621,0.0222,6.3527,-0.4347,0.0238,5.9372,-0.0998,0.0375,5.6737,-0.293,0.0219,1,1,0,1
12.6231,6.0988,-0.2482,0.2914,6.1012,-0.1621,0.0221,6.3534,-0.4348,0.0237,5.9499,-0.1076,0.0234,5.6746,-0.293,0.0218,1,1,1,1
12.6427,6.1087,-0.2483,0.2914,6.1022,-0.1622,0.022,6.3541,-0.4349,0.0237,5.9505,-0.1076,0.0236,5.6774,-0.2923,0.0218,1,1,1,1
12.6634,6.1184,-0.2489,0.2919,6.1032,-0.1623,0.022,6.3548,-0.435,0.0237,5.9512,-0.1077,0.0236,5.6947,-0.2907,0.0218,1,1,1,1
12.6844,6.1279,-0.2498,0.2927,6.1041,-0.1624,0.0219,6.3556,-0.4351,0.0236,5.9519,-0.1077,0.0236,5.7221,-0.2918,0.022,1,1,1,1
12.704,6.1372,-0.2508,0.2931,6.1112,-0.1604,0.0218,6.3563,-0.4352,0.0236,5.9526,-0.1078,0.0236,5.7616,-0.2979,0.023,1,1,1,0
12.7234,6.1463,-0.2516,0.293,6.1451,-0.1572,0.0221,6.3569,-0.4352,0.0236,5.9533,-0.1079,0.0235,5.8096,-0.3088,0.0281,1,1,1,0
12.7428,6.1554,-0.2525,0.2927,6.2035,-0.1524,0.0232,6.3575,-0.4353,0.0235,5.9541,-0.1079,0.0235,5.8541,-0.319,0.0399,0,1,1,0
12.7624,6.1645,-0.2534,0.2924,6.2786,-0.1489,0.0278,6.3582,-0.4354,0.0235,5.9548,-0.108,0.0235,5.888,-0.3251,0.0536,0,1,1,0
12.7834,6.1738,-0.2541,0.2922,6.3491,-0.1506,0.0369,6.3589,-0.4354,0.0234,5.9556,-0.1081,0.0234,5.912,-0.3272,0.0639,0,1,1,0
12.8033,6.1832,-0.2546,0.2921,6.4049,-0.1576,0.0439,6.3597,-0.4355,0.0234,5.9564,-0.1081,0.0234,5.9303,-0.3274,0.0689,0,1,1,0
12.8235,6.1929,-0.2548,0.292,6.4457,-0.1674,0.0438,6.3605,-0.4354,0.0233,5.9572,-0.1082,0.0233,5.9467,-0.3274,0.0698,0,1,1,0
12.8421,6.2028,-0.2548,0.2917,6.474,-0.1776,0.0351,6.3612,-0.4354,0.0233,5.9581,-0.1082,0.0233,5.9629,-0.328,0.0685,0,1,1,0
12.8619,6.2131,-0.2545,0.2912,6.4898,-0.1842,0.0238,6.3621,-0.4353,0.0233,5.9591,-0.1082,0.0232,5.9788,-0.3288,0.0668,1,1,1,0
12.8827,6.2235,-0.254,0.291,6.4902,-0.1841,0.0238,6.3629,-0.4353,0.0232,5.96,-0.1082,0.0231,5.9927,-0.33,0.0645,1,1,1,0
12.9024,6.2337,-0.2536,0.2912,6.4908,-0.1841,0.0238,6.3638,-0.4352,0.0232,5.961,-0.1082,0.023,6.004,-0.3309,0.0606,1,1,1,0
12.923,6.2439,-0.2532,0.2918,6.4914,-0.184,0.0237,6.3647,-0.4352,0.0231,5.962,-0.1082,0.023,6.0138,-0.3309,0.056,1,1,1,0
12.9427,6.254,-0.2531,0.2926,6.4921,-0.184,0.0237,6.3656,-0.4352,0.0231,5.963,-0.1083,0.0229,6.0233,-0.3296,0.051,1,1,1,0
12.9639,6.2641,-0.2531,0.2935,6.4929,-0.1841,0.0237,6.3665,-0.4352,0.023,5.964,-0.1083,0.0228,6.0329,-0.3271,0.0457,1,1,1,0
12.9827,6.2742,-0.2533,0.2943,6.4937,-0.1841,0.0237,6.3674,-0.4352,0.0229,5.9649,-0.1084,0.0227,6.0429,-0.3235,0.0403,1,1,1,0
13.0043,6.2844,-0.2537,0.2951,6.4945,-0.1842,0.0236,6.3683,-0.4352,0.0229,5.9659,-0.1084,0.0226,6.053,-0.3196,0.0345,1,1,1,0
13.0244,6.2946,-0.2543,0.2957,6.4954,-0.1843,0.0236,6.3692,-0.4353,0.0228,5.9669,-0.1085,0.0226,6.0632,-0.3157,0.0283,1,1,1,0
13.0435,6.3048,-0.255,0.2961,6.4963,-0.1844,0.0235,6.3701,-0.4353,0.0227,5.9679,-0.1086,0.0225,6.0705,-0.3134,0.0233,1,1,1,1
13.0629,6.3149,-0.2559,0.2964,6.4971,-0.1845,0.0235,6.371,-0.4354,0.0226,5.9688,-0.1087,0.0224,6.0715,-0.3134,0.0233,1,1,1,1
13.0841,6.3249,-0.2567,0.2967,6.498,-0.1846,0.0234,6.3719,-0.4354,0.0226,5.9698,-0.1088,0.0223,6.0724,-0.3134,0.0232,1,1,1,1
13.1038,6.3347,-0.2572,0.2968,6.4988,-0.1847,0.0234,6.3728,-0.4354,0.0225,5.9778,-0.1041,0.0229,6.0733,-0.3135,0.0232,1,1,0,1
13.1257,6.3442,-0.2575,0.2966,6.4996,-0.1848,0.0233,6.3755,-0.437,0.0224,5.9986,-0.0943,0.029,6.0741,-0.3135,0.0231,1,1,0,1
13.1425,6.3534,-0.2578,0.2962,6.5004,-0.1848,0.0233,6.406,-0.4502,0.0226,6.024,-0.0812,0.0407,6.075,-0.3135,0.023,1,1,0,1
13.1625,6.3626,-0.2582,0.2955,6.5012,-0.1849,0.0232,6.4699,-0.4689,0.0262,6.0504,-0.0698,0.0553,6.0758,-0.3135,0.023,1,0,0,1
13.1831,6.3718,-0.2588,0.2949,6.502,-0.185,0.0232,6.55,-0.4796,0.0358,6.0778,-0.0631,0.0683,6.0766,-0.3135,0.0229,1,0,0,1
13.2034,6.3813,-0.2598,0.2944,6.5028,-0.1851,0.0231,6.6237,-0.4781,0.0484,6.1079,-0.0605,0.0777,6.0775,-0.3136,0.0229,1,0,0,1
13.2233,6.391,-0.2612,0.2937,6.5037,-0.1852,0.0231,6.6822,-0.4702,0.0544,6.1415,-0.061,0.0849,6.0784,-0.3137,0.0228,1,0,0,1
13.2427,6.4011,-0.2631,0.2927,6.5046,-0.1854,0.023,6.7267,-0.462,0.0473,6.1767,-0.0649,0.091,6.0793,-0.3139,0.0227,1,0,0,1
13.2605,6.4116,-0.2653,0.2912,6.5055,-0.1856,0.0229,6.759,-0.4551,0.0277,6.209,-0.0715,0.0945,6.0802,-0.3141,0.0226,1,0,0,1
13.2827,6.4222,-0.2678,0.2895,6.5064,-0.1857,0.0229,6.7653,-0.4545,0.0239,6.235,-0.0786,0.0933,6.0811,-0.3143,0.0226,1,1,0,1
13.3026,6.4321,-0.2697,0.2886,6.5073,-0.1859,0.0228,6.7653,-0.4546,0.0238,6.2538,-0.0856,0.0853,6.0821,-0.3144,0.0225,1,1,0,1
13.3228,6.4417,-0.2709,0.2884,6.5081,-0.186,0.0227,6.7656,-0.4547,0.0239,6.2688,-0.0919,0.0773,6.0829,-0.3145,0.0224,1,1,0,1
13.3405,6.451,-0.2716,0.2887,6.509,-0.1861,0.0226,6.7659,-0.4547,0.0239,6.2818,-0.0966,0.0717,6.0837,-0.3145,0.0223,1,1,0,1
13.362,6.4601,-0.2719,0.2892,6.5099,-0.1862,0.0226,6.7664,-0.4547,0.0239,6.2938,-0.1007,0.0675,6.0846,-0.3145,0.0223,1,1,0,1
13.3831,6.4693,-0.2719,0.2898,6.5108,-0.1863,0.0225,6.7669,-0.4547,0.0239,6.3054,-0.1048,0.0638,6.0854,-0.3145,0.0222,1,1,0,1
13.4017,6.4786,-0.2718,0.2905,6.5118,-0.1863,0.0224,6.7674,-0.4548,0.0238,6.3171,-0.1096,0.0593,6.0862,-0.3145,0.0221,1,1,0,1
13.4227,6.4882,-0.2717,0.2912,6.5127,-0.1864,0.0223,6.7681,-0.4548,0.0238,6.3293,-0.1154,0.0528,6.0871,-0.3145,0.022,1,1,0,1
13.4434,6.4979,-0.2715,0.2917,6.5137,-0.1865,0.0223,6.7687,-0.4548,0.0238,6.3422,-0.1224,0.0433,6.0879,-0.3144,0.022,1,1,0,1
13.4625,6.5078,-0.2714,0.292,6.5147,-0.1865,0.0222,6.7694,-0.4549,0.0238,6.3557,-0.1306,0.0296,6.0888,-0.3144,0.0219,1,1,0,1
13.4833,6.5177,-0.2713,0.292,6.5157,-0.1866,0.0221,6.7701,-0.4549,0.0237,6.3603,-0.1331,0.0237,6.0896,-0.3144,0.0218,1,1,1,1
13.5032,6.5275,-0.2716,0.2923,6.5166,-0.1867,0.022,6.7708,-0.455,0.0237,6.361,-0.1331,0.0236,6.0991,-0.3131,0.0218,1,1,1,1
13.521,6.5372,-0.2723,0.2929,6.5176,-0.1868,0.0219,6.7715,-0.4551,0.0237,6.3617,-0.1332,0.0236,6.1215,-0.3129,0.0219,1,1,1,1
13.5445,6.5467,-0.2733,0.2936,6.5185,-0.1869,0.0218,6.7723,-0.4552,0.0236,6.3625,-0.1333,0.0236,6.1553,-0.3169,0.0221,1,1,1,1
13.5675,6.556,-0.2742,0.2938,6.5352,-0.1846,0.0219,6.7729,-0.4553,0.0236,6.3632,-0.1333,0.0235,6.195,-0.3251,0.0264,1,1,1,0
13.5855,6.5652,-0.2749,0.2936,6.5777,-0.1799,0.0221,6.7736,-0.4553,0.0236,6.364,-0.1334,0.0235,6.2404,-0.3368,0.0354,1,1,1,0
13.6037,6.5744,-0.2757,0.2933,6.6345,-0.1754,0.0255,6.7742,-0.4554,0.0236,6.3647,-0.1335,0.0234,6.2804,-0.3466,0.0488,0,1,1,0
13.6234,6.5837,-0.2765,0.2931,6.7082,-0.1719,0.0311,6.7749,-0.4554,0.0235,6.3655,-0.1335,0.0234,6.3104,-0.3521,0.0619,0,1,1,0
13.6409,6.5932,-0.277,0.2929,6.7763,-0.174,0.0394,6.7757,-0.4555,0.0235,6.3663,-0.1336,0.0233,6.3321,-0.3536,0.0706,0,1,1,0
13.6632,6.6029,-0.2773,0.2927,6.8297,-0.1815,0.0441,6.7764,-0.4555,0.0234,6.3671,-0.1336,0.0233,6.3497,-0.3534,0.0742,0,1,1,0
13.6839,6.6129,-0.2774,0.2925,6.8688,-0.1918,0.0409,6.7772,-0.4555,0.0234,6.368,-0.1337,0.0232,6.3661,-0.3531,0.0738,0,1,1,0
13.703,6.6232,-0.2771,0.292,6.8958,-0.2023,0.029,6.778,-0.4554,0.0233,6.3689,-0.1337,0.0232,6.3827,-0.3532,0.0716,0,1,1,0
13.7245,6.6338,-0.2766,0.2914,6.9041,-0.2053,0.0238,6.7789,-0.4553,0.0233,6.3699,-0.1337,0.0231,6.3987,-0.3536,0.0693,1,1,1,0
13.7411,6.6443,-0.276,0.2913,6.9046,-0.2052,0.0238,6.7798,-0.4552,0.0232,6.3709,-0.1337,0.023,6.4121,-0.3544,0.0656,1,1,1,0
13.7635,6.6547,-0.2755,0.2916,6.9053,-0.2052,0.0238,6.7807,-0.4552,0.0232,6.3719,-0.1337,0.0229,6.4234,-0.3547,0.0609,1,1,1,0
13.7836,6.6649,-0.2751,0.2922,6.906,-0.2052,0.0237,6.7816,-0.4552,0.0231,6.3729,-0.1337,0.0229,6.4334,-0.3538,0.0554,1,1,1,0
13.8028,6.6752,-0.275,0.293,6.9067,-0.2052,0.0237,6.7825,-0.4551,0.023,6.3739,-0.1337,0.0228,6.4431,-0.3515,0.0497,1,1,1,0
13.8229,6.6854,-0.275,0.2938,6.9075,-0.2052,0.0237,6.7835,-0.4552,0.023,6.3749,-0.1338,0.0227,6.453,-0.348,0.0437,1,1,1,0
13.8432,6.6956,-0.2753,0.2945,6.9084,-0.2053,0.0236,6.7844,-0.4552,0.0229,6.3758,-0.1338,0.0226,6.463,-0.3438,0.0375,1,1,1,0
13.8626,6.7059,-0.2757,0.2951,6.9092,-0.2054,0.0236,6.7853,-0.4552,0.0228,6.3768,-0.1339,0.0226,6.4732,-0.3394,0.0309,1,1,1,0
13.8815,6.7162,-0.2764,0.2955,6.9101,-0.2055,0.0235,6.7862,-0.4553,0.0228,6.3778,-0.134,0.0225,6.4835,-0.3355,0.0239,1,1,1,0
13.9043,6.7263,-0.2772,0.2958,6.911,-0.2056,0.0235,6.7871,-0.4553,0.0227,6.3788,-0.1341,0.0224,6.4849,-0.3355,0.0233,1,1,1,1
13.9241,6.7364,-0.278,0.2962,6.9118,-0.2057,0.0235,6.788,-0.4554,0.0226,6.3797,-0.1342,0.0223,6.4858,-0.3355,0.0232,1,1,1,1
13.943,6.7463,-0.2787,0.2964,6.9127,-0.2058,0.0234,6.7889,-0.4554,0.0225,6.3807,-0.1343,0.0222,6.4867,-0.3355,0.0232,1,1,1,1
13.9648,6.7559,-0.2791,0.2964,6.9135,-0.2059,0.0234,6.7898,-0.4554,0.0225,6.3953,-0.1291,0.0267,6.4876,-0.3355,0.0231,1,1,0,1
13.9836,6.7652,-0.2794,0.2961,6.9143,-0.2059,0.0233,6.8067,-0.4662,0.0225,6.4194,-0.1172,0.0365,6.4884,-0.3356,0.0231,1,1,0,1
14.0035,6.7743,-0.2799,0.2955,6.9151,-0.206,0.0233,6.8618,-0.4869,0.0241,6.446,-0.1038,0.0506,6.4893,-0.3356,0.023,1,0,0,1
14.0238,6.7835,-0.2805,0.2948,6.9158,-0.2061,0.0232,6.9408,-0.5024,0.0315,6.474,-0.0942,0.0647,6.4901,-0.3356,0.0229,1,0,0,1
14.044,6.7929,-0.2814,0.2942,6.9167,-0.2062,0.0232,7.0182,-0.5046,0.0438,6.5045,-0.089,0.0753,6.491,-0.3356,0.0229,1,0,0,1
14.064,6.8026,-0.2827,0.2935,6.9176,-0.2063,0.0231,7.0814,-0.4977,0.0523,6.5389,-0.0871,0.0831,6.4918,-0.3358,0.0228,1,0,0,1
14.0814,6.8126,-0.2845,0.2925,6.9185,-0.2065,0.023,7.1298,-0.489,0.0487,6.576,-0.0887,0.0896,6.4927,-0.3359,0.0227,1,0,0,1
14.1044,6.823,-0.2867,0.2911,6.9194,-0.2067,0.023,7.1655,-0.4813,0.0321,6.6111,-0.0936,0.0942,6.4936,-0.3361,0.0227,1,0,0,1
14.1226,6.8337,-0.2893,0.2892,6.9203,-0.2068,0.0229,7.1785,-0.4792,0.0239,6.6404,-0.0999,0.0946,6.4946,-0.3363,0.0226,1,1,0,1
14.1427,6.8439,-0.2914,0.288,6.9212,-0.207,0.0228,7.1785,-0.4793,0.0238,6.6615,-0.1061,0.0879,6.4955,-0.3365,0.0225,1,1,0,1
14.1643,6.8536,-0.2928,0.2876,6.9221,-0.2072,0.0227,7.1786,-0.4794,0.0238,6.6779,-0.1119,0.0798,6.4964,-0.3366,0.0224,1,1,0,1
14.1838,6.8629,-0.2935,0.2877,6.923,-0.2073,0.0227,7.1789,-0.4794,0.0239,6.692,-0.1162,0.0736,6.4972,-0.3366,0.0223,1,1,0,1
14.2058,6.8721,-0.2939,0.2882,6.9239,-0.2073,0.0226,7.1794,-0.4794,0.0239,6.7048,-0.1196,0.0693,6.498,-0.3366,0.0223,1,1,0,1
14.2234,6.8813,-0.2939,0.2888,6.9248,-0.2074,0.0225,7.1799,-0.4795,0.0238,6.717,-0.1231,0.0656,6.4988,-0.3366,0.0222,1,1,0,1
14.2437,6.8905,-0.2938,0.2894,6.9257,-0.2075,0.0224,7.1804,-0.4795,0.0238,6.7291,-0.1272,0.0613,6.4997,-0.3366,0.0221,1,1,0,1
14.2648,6.9,-0.2936,0.2901,6.9266,-0.2075,0.0224,7.181,-0.4795,0.0238,6.7415,-0.1325,0.0553,6.5005,-0.3366,0.0221,1,1,0,1
14.2831,6.9096,-0.2934,0.2906,6.9276,-0.2076,0.0223,7.1817,-0.4795,0.0238,6.7545,-0.1391,0.0466,6.5014,-0.3365,0.022,1,1,0,1
14.3042,6.9195,-0.2932,0.291,6.9286,-0.2076,0.0222,7.1824,-0.4796,0.0238,6.7682,-0.1471,0.0339,6.5022,-0.3365,0.0219,1,1,0,1
14.3239,6.9294,-0.2931,0.291,6.9296,-0.2077,0.0221,7.1831,-0.4797,0.0237,6.7769,-0.1523,0.0237,6.5031,-0.3365,0.0218,1,1,1,1
14.3442,6.9393,-0.2933,0.2911,6.9306,-0.2078,0.022,7.1838,-0.4798,0.0237,6.7775,-0.1523,0.0236,6.5095,-0.3351,0.0218,1,1,1,1
14.3619,6.949,-0.294,0.2917,6.9316,-0.2079,0.0219,7.1845,-0.4799,0.0237,6.7782,-0.1523,0.0236,6.5292,-0.334,0.0219,1,1,1,1
14.3847,6.9585,-0.2949,0.2924,6.9325,-0.208,0.0218,7.1852,-0.48,0.0236,6.7789,-0.1524,0.0236,6.5595,-0.3363,0.0221,1,1,1,1
14.4085,6.9678,-0.2958,0.2927,6.9445,-0.2055,0.0219,7.1859,-0.4801,0.0236,6.7797,-0.1525,0.0235,6.5996,-0.3437,0.0243,1,1,1,0
14.4237,6.977,-0.2967,0.2926,6.9836,-0.2013,0.0221,7.1866,-0.4801,0.0236,6.7804,-0.1525,0.0235,6.6463,-0.3551,0.0312,1,1,1,0
14.4437,6.9861,-0.2975,0.2923,7.0431,-0.1964,0.0243,7.1872,-0.4802,0.0235,6.7811,-0.1526,0.0235,6.6886,-0.3652,0.0437,0,1,1,0
14.4638,6.9954,-0.2983,0.292,7.1179,-0.1931,0.0298,7.1879,-0.4802,0.0235,6.7819,-0.1527,0.0234,6.7205,-0.3709,0.0571,0,1,1,0
14.4819,7.0047,-0.299,0.2919,7.1867,-0.1956,0.0387,7.1886,-0.4803,0.0234,6.7827,-0.1527,0.0234,6.7434,-0.3729,0.0665,0,1,1,0
14.5041,7.0143,-0.2994,0.2918,7.2406,-0.2033,0.0445,7.1894,-0.4803,0.0234,6.7835,-0.1528,0.0233,6.7614,-0.3731,0.0707,0,1,1,0
14.5242,7.024,-0.2996,0.2916,7.2799,-0.2137,0.0426,7.1902,-0.4803,0.0233,6.7844,-0.1528,0.0233,6.7779,-0.3732,0.0709,0,1,1,0
14.5431,7.0341,-0.2995,0.2913,7.3072,-0.2241,0.0322,7.191,-0.4803,0.0233,6.7853,-0.1528,0.0232,6.7942,-0.3737,0.0693,0,1,1,0
14.5633,7.0446,-0.2991,0.2907,7.3185,-0.2288,0.0238,7.1918,-0.4802,0.0233,6.7862,-0.1528,0.0232,6.8101,-0.3744,0.0674,1,1,1,0
14.584,7.055,-0.2986,0.2905,7.319,-0.2287,0.0238,7.1927,-0.4801,0.0232,6.7872,-0.1528,0.0231,6.8235,-0.3757,0.0642,1,1,1,0
14.6055,7.0653,-0.2982,0.2908,7.3196,-0.2287,0.0238,7.1935,-0.4801,0.0231,6.7882,-0.1529,0.023,6.8346,-0.3765,0.06,1,1,1,0
14.6219,7.0755,-0.2979,0.2914,7.3202,-0.2286,0.0238,7.1945,-0.48,0.0231,6.7892,-0.1529,0.0229,6.8445,-0.376,0.055,1,1,1,0
14.644,7.0856,-0.2977,0.2922,7.321,-0.2287,0.0237,7.1954,-0.48,0.023,6.7902,-0.1529,0.0228,6.8541,-0.3742,0.0496,1,1,1,0
14.6637,7.0957,-0.2978,0.2931,7.3217,-0.2287,0.0237,7.1963,-0.48,0.023,6.7911,-0.1529,0.0228,6.8638,-0.3711,0.0441,1,1,1,0
14.6867,7.1059,-0.2981,0.2939,7.3226,-0.2288,0.0237,7.1972,-0.4801,0.0229,6.7921,-0.153,0.0227,6.8738,-0.3672,0.0383,1,1,1,0
14.7058,7.1161,-0.2985,0.2946,7.3234,-0.2289,0.0236,7.1981,-0.4801,0.0228,6.7931,-0.1531,0.0226,6.884,-0.363,0.0323,1,1,1,0
14.7218,7.1263,-0.2992,0.2951,7.3243,-0.229,0.0236,7.199,-0.4802,0.0228,6.7941,-0.1532,0.0225,6.8941,-0.3591,0.0258,1,1,1,0
14.7427,7.1365,-0.3,0.2955,7.3252,-0.2291,0.0235,7.1999,-0.4802,0.0227,6.7951,-0.1533,0.0224,6.8978,-0.3582,0.0233,1,1,1,1
14.7638,7.1466,-0.3008,0.2959,7.326,-0.2292,0.0235,7.2008,-0.4803,0.0226,6.796,-0.1534,0.0224,6.8988,-0.3582,0.0233,1,1,1,1
14.7838,7.1565,-0.3016,0.2962,7.3269,-0.2293,0.0234,7.2017,-0.4803,0.0225,6.797,-0.1534,0.0223,6.8997,-0.3583,0.0232,1,1,1,1
14.8034,7.1662,-0.3021,0.2963,7.3277,-0.2294,0.0234,7.2026,-0.4803,0.0225,6.8081,-0.1486,0.0246,6.9006,-0.3583,0.0231,1,1,0,1
14.8229,7.1757,-0.3025,0.2961,7.3285,-0.2294,0.0233,7.2088,-0.4846,0.0224,6.8305,-0.138,0.0323,6.9015,-0.3583,0.0231,1,1,0,1
14.8413,7.1849,-0.3028,0.2956,7.3293,-0.2295,0.0233,7.2498,-0.5012,0.0227,6.8564,-0.1247,0.0451,6.9023,-0.3583,0.023,1,1,0,1
14.864,7.1941,-0.3033,0.295,7.3301,-0.2295,0.0232,7.319,-0.519,0.0275,6.8833,-0.1142,0.0597,6.9031,-0.3583,0.023,1,0,0,1
14.8837,7.2034,-0.304,0.2945,7.3309,-0.2296,0.0232,7.3984,-0.5266,0.0382,6.9119,-0.1083,0.0718,6.904,-0.3584,0.0229,1,0,0,1
14.9035,7.2129,-0.3052,0.2939,7.3318,-0.2297,0.0231,7.4685,-0.5228,0.0497,6.9435,-0.1062,0.0805,6.9048,-0.3584,0.0228,1,0,0,1
14.9244,7.2228,-0.3068,0.2931,7.3326,-0.2299,0.0231,7.5235,-0.5144,0.0525,6.9785,-0.1073,0.0874,6.9057,-0.3586,0.0228,1,0,0,1
14.9431,7.233,-0.3088,0.292,7.3335,-0.2301,0.023,7.565,-0.5065,0.0417,7.014,-0.1118,0.093,6.9066,-0.3588,0.0227,1,0,0,1
14.9629,7.2437,-0.3113,0.2903,7.3344,-0.2303,0.0229,7.5927,-0.5004,0.0239,7.0452,-0.1188,0.0953,6.9076,-0.359,0.0226,1,1,0,1
14.9832,7.2542,-0.3137,0.2887,7.3353,-0.2304,0.0228,7.5946,-0.5007,0.0238,7.0682,-0.1261,0.0908,6.9085,-0.3592,0.0225,1,1,0,1
15.003,7.2642,-0.3154,0.2881,7.3362,-0.2306,0.0228,7.5946,-0.5008,0.0239,7.0853,-0.1331,0.0821,6.9094,-0.3593,0.0224,1,1,0,1
15.023,7.2737,-0.3164,0.2881,7.3371,-0.2307,0.0227,7.5949,-0.5008,0.0239,7.1,-0.1386,0.0751,6.9103,-0.3593,0.0224,1,1,0,1
15.0422,7.283,-0.3169,0.2884,7.338,-0.2308,0.0226,7.5953,-0.5009,0.0238,7.1133,-0.1427,0.0702,6.9111,-0.3594,0.0223,1,1,0,1
15.0629,7.2922,-0.3171,0.289,7.339,-0.2309,0.0225,7.5958,-0.5009,0.0239,7.1257,-0.1463,0.0665,6.9119,-0.3594,0.0222,1,1,0,1
15.083,7.3015,-0.317,0.2896,7.3399,-0.2309,0.0225,7.5963,-0.5009,0.0238,7.1378,-0.1503,0.0627,6.9127,-0.3594,0.0222,1,1,0,1
15.1046,7.3109,-0.3169,0.2903,7.3408,-0.231,0.0224,7.5969,-0.5009,0.0238,7.1501,-0.1553,0.0576,6.9136,-0.3593,0.0221,1,1,0,1
15.1243,7.3205,-0.3167,0.2909,7.3418,-0.2311,0.0223,7.5975,-0.5009,0.0238,7.1629,-0.1614,0.05,6.9144,-0.3593,0.022,1,1,0,1
15.1437,7.3303,-0.3166,0.2914,7.3427,-0.2311,0.0222,7.5982,-0.501,0.0238,7.1764,-0.1689,0.039,6.9153,-0.3593,0.0219,1,1,0,1
